,Address,Address Latitude,Address Longitude,Venue,Venue Distance,Venue Latitude,Venue Longitude,Venue Category
15,"#13 - 7611 PINE VALLEY DR Vaughan, ON",43.782932,-79.571617,Airborne Trampoline Club,597,43.78390377766351,-79.56430878632351,Gym / Fitness Center
16,"#13 - 7611 PINE VALLEY DR Vaughan, ON",43.782932,-79.571617,Habitat for Humanity Restore - Vaughan,1186,43.78090121253253,-79.55713033676147,Furniture / Home Store
17,"#13 - 7611 PINE VALLEY DR Vaughan, ON",43.782932,-79.571617,Bocconcino,1190,43.78562094384391,-79.55727902686225,Italian Restaurant
18,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Allan Gardens Conservatory,165,43.661915451854576,-79.3746870789171,Garden
19,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Allan Gardens,203,43.661891653452926,-79.37412858009338,Botanical Garden
20,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Canadian National Ballet School,120,43.663681,-79.377237,Dance Studio
21,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Loblaws,296,43.661876101184674,-79.37970103481895,Supermarket
22,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Maple Leaf Gardens,288,43.661893748737334,-79.37960504532634,Historic Site
23,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Hair Of The Dog,273,43.66282779855822,-79.37966975971744,Gastropub
24,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Blake House,203,43.664468354131486,-79.37747087203942,American Restaurant
25,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Kinka Izakaya Original,328,43.66059636632361,-79.37889120754515,Japanese Restaurant
26,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,FUEL+,375,43.66439936324463,-79.38042718414235,Juice Bar
27,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Golden Diner,109,43.66234167901005,-79.37743376144903,Diner
28,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Betty Oliphant Theatre,200,43.6643149030362,-79.37772963287725,Theater
29,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,North of Brooklyn Pizzeria,371,43.664383604568975,-79.38037571983865,Pizza Place
30,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Zakkushi ざっ串,459,43.663618353768534,-79.37067046949925,Japanese Restaurant
31,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Men's Room,352,43.664445596525944,-79.38006704821788,Men's Store
32,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Keg Steakhouse + Bar,463,43.66675618397813,-79.37830241801962,Steakhouse
33,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Kinton Ramen,324,43.660631695006714,-79.37887964897601,Ramen Restaurant
34,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Irv Gastro Pub,462,43.663556,-79.370617,Gastropub
35,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Chew Chew's Diner,333,43.66350438663724,-79.37223072274612,Diner
36,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Page One Cafe,566,43.65777161112601,-79.3760725691681,Café
37,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Glad Day Bookshop,451,43.66527119350875,-79.38078512672504,Bookstore
38,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Woody's and Sailor,370,43.664389684023526,-79.38036131100687,Gay Bar
39,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Banh Mi Boys,605,43.659292,-79.381949,Sandwich Place
40,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Black Eagle,336,43.66408473971554,-79.38009823456886,Gay Bar
41,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Si Lom,428,43.66501007731949,-79.38068288199048,Thai Restaurant
42,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Storm Crow Manor,616,43.66683985695023,-79.38159278029707,Theme Restaurant
43,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Ho's Team Barber Shop,512,43.66563031656884,-79.38135926650858,Salon / Barbershop
44,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Starbucks,414,43.66498,-79.38051,Coffee Shop
45,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Churchmouse & Firkin,387,43.66463217328346,-79.38040612389896,Pub
46,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Smith,614,43.66692666745884,-79.38142135954267,Breakfast Spot
47,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Red Rocket Coffee,409,43.666528288055886,-79.37601604002538,Coffee Shop
48,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Mr. Jerk,549,43.66732847256732,-79.37338943621165,Caribbean Restaurant
49,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,House on Parliament,683,43.663645704974314,-79.36785378722945,Gastropub
50,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Fabarnak,544,43.66637677585409,-79.38096396850409,Restaurant
51,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Hero Certified Burgers,483,43.66562403029978,-79.38090430769088,Burger Joint
52,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Hailed Coffee,746,43.65883296982352,-79.38368351986598,Coffee Shop
53,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Yoga Sanctuary,611,43.661499497597596,-79.38363613350754,Yoga Studio
54,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Kawa Sushi,337,43.66389438938988,-79.38021009464505,Japanese Restaurant
55,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Curry's Art Store Ltd.,600,43.66283810530193,-79.38373201352064,Arts & Crafts Store
56,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Kingyo Toronto,717,43.66589495808371,-79.36841520638596,Japanese Restaurant
57,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Barbara Hall Park,591,43.66687857011423,-79.38106777601625,Park
58,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,T-Swirl Crepe,635,43.663452,-79.384125,Creperie
59,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Silver Snail Comics,768,43.65703137958407,-79.38140310220501,Comic Shop
60,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Baskin-Robbins,432,43.66507308115074,-79.38068437615618,Ice Cream Shop
61,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Black Bear Espresso,449,43.66143582514135,-79.3814931962942,Coffee Shop
62,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Labour Of Love,611,43.663907,-79.368822,Gift Shop
63,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,陣 JINYA RAMEN BAR,260,43.661891182206986,-79.37922344669705,Ramen Restaurant
64,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Cranberries,783,43.6678427705951,-79.36940687874281,Diner
65,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Grand Hotel & Suites Toronto,734,43.65644901207743,-79.3741100180102,Hotel
66,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Stout Irish Pub,594,43.66389071833622,-79.3690300810636,Pub
67,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Pet Valu,646,43.66420501339666,-79.36846012382637,Pet Store
68,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,UNIQLO ユニクロ,849,43.65591027779457,-79.38064099181345,Clothing Store
69,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Butter Chicken Factory,739,43.66707247004843,-79.36918422958169,Indian Restaurant
70,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,DanceLifeX Centre,858,43.66695583448771,-79.3852972984314,Dance Studio
71,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Epicure Shop,693,43.663964860964924,-79.36779540886938,Deli / Bodega
72,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Kintaro,352,43.664151602498634,-79.38026409399562,Sake Bar
73,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Spa Excess,108,43.66225560735585,-79.37733708431908,Spa
74,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Hangry Burger,580,43.66070999694819,-79.38283826775837,Burger Joint
75,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Blaze Pizza,767,43.656518,-79.380015,Pizza Place
76,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Scaddabush Italian Kitchen & Bar,689,43.658920292028725,-79.38289105381784,Italian Restaurant
77,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Merryberry Cafe + Bistro,734,43.66663020301851,-79.36879184199822,Café
78,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Cabbagetown Brew,721,43.66692279890784,-79.36928929560437,Café
79,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Burrito Bandidos,618,43.662962178169344,-79.38395554190546,Burrito Place
80,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Ryerson Athletics Centre,549,43.65843443942876,-79.37929610991361,College Rec Center
81,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Murgatroid,753,43.66738149016019,-79.36931129229457,Restaurant
82,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Yonge-Dundas Square,830,43.65605389742188,-79.38049504264389,Plaza
83,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Queen and Beaver Public House,836,43.65747228208784,-79.38352412327917,Gastropub
84,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Como En Casa,732,43.66516,-79.384796,Mexican Restaurant
85,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Rooster Coffee House,810,43.66965378571954,-79.379870566686,Coffee Shop
86,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Jimmy's Coffee,899,43.65842123574496,-79.38561319551111,Coffee Shop
87,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Burrito Boyz,752,43.656265264409015,-79.37834318376771,Burrito Place
88,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,F'Amelia,807,43.66753590663226,-79.36861331485827,Italian Restaurant
89,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Bar Volo,811,43.66546184849369,-79.38569158315659,Beer Bar
90,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Neo Coffee Bar,829,43.66014,-79.38587,Coffee Shop
91,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Fair Trade Jewellery Co.,694,43.6653480241165,-79.36836240366654,Jewelry Store
92,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,401 Games,630,43.663623277853254,-79.3840374323983,Hobby Shop
93,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Kanpai Snack Bar,681,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
94,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Central YMCA,705,43.663083310067655,-79.38502493214878,Distribution Center
95,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Alley,822,43.66592244798498,-79.38556672752236,Bubble Tea Shop
96,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Tokyo Grill,722,43.665085238149395,-79.38470692554789,Japanese Restaurant
97,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Elm Tree Restaurant,856,43.65739749535259,-79.38376054171513,Modern European Restaurant
98,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Beer Store,500,43.6613878,-79.370403,Beer Store
99,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,College Park Area,713,43.659453,-79.383785,Park
100,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Marshalls,635,43.659308,-79.3824621,Department Store
101,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Absolute Bakery & Café,762,43.667469462461995,-79.36927654747196,Bakery
102,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Sansotei Ramen 三草亭,849,43.666734794517005,-79.3853530009483,Ramen Restaurant
103,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Tim Hortons,857,43.658569999999976,-79.38512341104502,Coffee Shop
104,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Phoenix Concert Theatre,257,43.66467446732977,-79.37429847568376,Rock Club
105,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Out On The Street,688,43.668293169032786,-79.3803404783587,Men's Store
106,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Sukhothai,984,43.658444465539525,-79.36568085121628,Thai Restaurant
107,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Nando's,824,43.66172826,-79.38639146,Portuguese Restaurant
108,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Coach House Restaurant,727,43.66499059853204,-79.38481415727767,Diner
109,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Salad King,726,43.65760101432665,-79.38161963017174,Thai Restaurant
110,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Elgin And Winter Garden Theatres,1068,43.653393796019586,-79.3785073962175,Theater
111,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Jazz Bistro,834,43.65567828473835,-79.37927565514764,Music Venue
112,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,GEORGE Restaurant,1068,43.65334645635036,-79.3744449051126,Restaurant
113,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Church Street Espresso,754,43.66829221417146,-79.38187727767004,Café
114,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,The Black Canary Espresso Bar,768,43.65702925121356,-79.38138512728051,Café
115,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Tokyo Smoke,727,43.65723,-79.38087,Coffee Shop
116,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,Ed Mirvish Theatre,908,43.655101567321054,-79.37976762131545,Theater
117,"#Ph 6 - 130 CARLTON ST Toronto, ON",43.662857,-79.376274,CF Toronto Eaton Centre,991,43.654540112988535,-79.38067738352993,Shopping Mall
118,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Yo Amo Tacos,1200,43.764782,-79.576336,Mexican Restaurant
119,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,TD Canada Trust Branch and ATM,952,43.74887976204649,-79.56119104290337,Bank
120,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Shoppers Drug Mart,1021,43.748207,-79.561,Pharmacy
121,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Pizza Monza,127,43.7550425265422,-79.56719521010014,Pizza Place
122,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Tim Hortons,1162,43.76451531469489,-79.57602400000002,Coffee Shop
123,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Capri Pastries,576,43.760233278306124,-79.57168917410124,Bakery
124,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Access Fine Art,682,43.753657760484835,-79.5605497710266,Arts & Crafts Store
125,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Rowntree Mills Park,896,43.74820364138686,-79.57318067550659,Park
126,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Sharks Sports Club,1095,43.76448059019354,-79.57433005481566,Sports Bar
127,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,TechDirect,916,43.74861354278769,-79.56247045520287,Electronics Store
128,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,President's Choice Financial ATM,986,43.749068,-79.560254,ATM
129,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Albertos Trattoria,988,43.74874379176006,-79.56071440268923,Italian Restaurant
130,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Finchdale Plaza,1003,43.748722155304016,-79.56047294281534,Shopping Mall
131,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,Irene Risk Park,1052,43.74610340318064,-79.56795790058764,Park
132,"2919 ISLINGTON AVE Toronto, ON",43.75555,-79.568619,The Source,1072,43.753932,-79.555469,Electronics Store
133,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,GoodLife Fitness Ajax Taunton and Westney,993,43.890777,-79.053228,Gym
134,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Shoppers Drug Mart,227,43.884543,-79.045995,Pharmacy
135,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Ric's No Frills,282,43.885092,-79.045948,Grocery Store
136,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Bulk Barn,1132,43.89211870550905,-79.05334128884721,Grocery Store
137,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,A&W,1143,43.892817,-79.050971,Fast Food Restaurant
138,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,The Beer Store,1148,43.89260455623207,-79.05217772317403,Beer Store
139,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Subway,1138,43.89223018273236,-79.05319318650817,Sandwich Place
140,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Petro-Canada,1138,43.892792,-79.050845,Gas Station
141,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,McDonald's,1148,43.892450399371064,-79.05275113246523,Fast Food Restaurant
142,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Kitchen Food Fair Convenience,941,43.88941054596677,-79.04017529604525,Convenience Store
143,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Dollarama,981,43.890761,-79.052941,Discount Store
144,"72 TOZER CRES Ajax, ON",43.882839000000004,-79.047562,Babyrama - The Total Baby Store,1181,43.8907706923824,-79.03777476310734,Toy / Game Store
145,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Richmond Station,220,43.65156872562108,-79.37926594000328,American Restaurant
146,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Adelaide Club Toronto,131,43.64927944291712,-79.38192123284551,Gym / Fitness Center
147,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Equinox Bay Street,190,43.64809974034856,-79.37998869411526,Gym
148,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Mos Mos Coffee,226,43.64815919753501,-79.37874450467258,Café
149,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Dineen Coffee,156,43.650497,-79.378765,Café
150,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Pilot Coffee Roasters,112,43.648835391245896,-79.3809358125033,Coffee Shop
151,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Hy's Steakhouse,202,43.649504756476944,-79.38291850488223,Steakhouse
152,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,GoodLife Fitness Toronto 137 Yonge Street,250,43.651242,-79.378068,Gym
153,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Canoe,269,43.647452066183476,-79.38132001815676,Restaurant
154,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Beerbistro,261,43.64941904378835,-79.37723726034164,Gastropub
155,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Cactus Club Cafe,102,43.6495520142626,-79.38167072512041,American Restaurant
156,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Brick Street Bakery,108,43.6488151631615,-79.38060468610949,Bakery
157,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,John & Sons Oyster House,135,43.65065642537144,-79.38161285228475,Seafood Restaurant
158,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,The Keg Steakhouse + Bar - York Street,295,43.64998659318569,-79.38410336664538,Restaurant
159,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Nathan Phillips Square,371,43.65227047322295,-79.38351631164551,Plaza
160,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Maman,219,43.64830873804684,-79.38225333898805,Café
161,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Dineen @CommerceCourt,172,43.648250543365556,-79.38012728220869,Coffee Shop
162,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,deKEFIR,111,43.65043319523819,-79.37939324949957,Ice Cream Shop
163,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Elgin And Winter Garden Theatres,430,43.653393796019586,-79.3785073962175,Theater
164,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Café Plenty,186,43.6491179354577,-79.37831288380438,Café
165,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Design Exchange,203,43.64797219581623,-79.38010382588462,Art Gallery
166,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Hockey Hall Of Fame (Hockey Hall of Fame),401,43.646974451431056,-79.37732323942681,Museum
167,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Hudson's Bay,251,43.652039815876805,-79.38039146122816,Department Store
168,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Craft Beer Market,164,43.6498722789121,-79.37839828995996,Beer Bar
169,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Hogtown Smoke,466,43.64928693557788,-79.37468932637938,Food Truck
170,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Boxcar Social Temperance,149,43.65055725249405,-79.38195634640063,Bar
171,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Walrus Pub & Beer Hall,278,43.64737470920577,-79.37951515363918,Pub
172,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Old City Hall,269,43.652008800876125,-79.3817442232328,Monument / Landmark
173,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Indigo,415,43.65351471121164,-79.38069591056922,Bookstore
174,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Four Seasons Centre for the Performing Arts,441,43.650592,-79.385806,Concert Hall
175,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Terroni,409,43.650927,-79.375602,Italian Restaurant
176,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Downtown Toronto,547,43.65323167517444,-79.38529600606677,Neighborhood
177,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,The Omni King Edward Hotel,363,43.64919051601911,-79.37600612640387,Hotel
178,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Rosalinda,383,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
179,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Assembly Chef's Hall,255,43.650578865093934,-79.3834119303614,Food Court
180,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Bosk at Shangri-La,442,43.649022736761516,-79.38582635521233,Asian Restaurant
181,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Fresh On Front,529,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
182,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,M Square Coffee Co,297,43.65121797253777,-79.38355459932247,Coffee Shop
183,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Toronto PATH System,210,43.64990340698978,-79.3830527039004,General Travel
184,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,HomeSense,372,43.6530533,-79.3794496,Furniture / Home Store
185,"#4404 - 311 BAY ST Toronto, ON",43.649784000000004,-79.38044000000001,Soho House Toronto,505,43.64873430659662,-79.38654117564838,Speakeasy
